Time (s),DeltaTime (s)
88.5238,0.002935
88.5272,0.003418
88.5298,0.002611
88.5331,0.003347
88.5380,0.004829
88.5397,0.001776
88.5430,0.003245
88.5457,0.002740
88.5490,0.003283
88.5534,0.004347
88.5559,0.002505
88.5593,0.003447
88.5618,0.002441
88.5648,0.003001
88.5696,0.004800
88.5719,0.002294
88.5761,0.004251
88.5782,0.002139
88.5816,0.003329
88.5856,0.004046
88.5882,0.002547
88.5910,0.002855
88.5945,0.003467
88.5970,0.002513
88.6011,0.004146
88.6048,0.003624
88.6073,0.002504
88.6102,0.002931
88.6131,0.002933
88.6172,0.004031
88.6211,0.003939
88.6237,0.002602
88.6265,0.002838
88.6297,0.003132
88.6327,0.002993
88.6376,0.004902
88.6399,0.002311
88.6425,0.002578
88.6455,0.003046
88.6484,0.002900
88.6542,0.005819
88.6563,0.002061
88.6587,0.002401
88.6618,0.003068
88.6650,0.003266
88.6694,0.004356
88.6718,0.002425
88.6754,0.003636
88.6785,0.003106
88.6813,0.002785
88.6865,0.005148
88.6886,0.002117
88.6914,0.002835
88.6944,0.002956
88.6976,0.003222
88.7020,0.004359
88.7047,0.002729
88.7078,0.003105
88.7104,0.002594
88.7135,0.003057
88.7174,0.003970
88.7209,0.003519
88.7304,0.009444
88.7373,0.006874
88.7429,0.005659
88.7492,0.006260
88.7557,0.006538
88.7616,0.005924
88.7785,0.016862
88.7811,0.002644
88.7836,0.002464
88.7873,0.003653
88.7895,0.002274
88.7920,0.002446
88.7942,0.002223
88.7967,0.002509
88.7990,0.002303
88.8024,0.003426
88.8046,0.002181
88.8071,0.002518
88.8103,0.003126
88.8144,0.004174
88.8178,0.003325
88.8211,0.003294
88.8234,0.002344
88.8271,0.003701
88.8296,0.002526
88.8329,0.003300
88.8379,0.004985
88.8398,0.001837
88.8426,0.002805
88.8455,0.002955
88.8489,0.003336
88.8533,0.004479
88.8558,0.002435
88.8591,0.003316
88.8623,0.003176
88.8652,0.002975
88.8702,0.004975
88.8724,0.002221
88.8754,0.002968
88.8796,0.004226
88.8822,0.002605
88.8870,0.004760
88.8891,0.002130
88.8922,0.003078
88.8950,0.002809
88.8979,0.002907
88.9033,0.005411
88.9054,0.002063
88.9082,0.002846
88.9111,0.002849
88.9145,0.003452
88.9184,0.003859
88.9214,0.002969
88.9242,0.002822
88.9273,0.003094
88.9299,0.002624
88.9339,0.004035
88.9380,0.004024
88.9399,0.001926
88.9427,0.002839
88.9458,0.003051
88.9491,0.003295
88.9535,0.004401
88.9560,0.002534
88.9591,0.003113
88.9618,0.002694
88.9655,0.003669
88.9700,0.004514
88.9719,0.001872
88.9750,0.003133
88.9788,0.003777
88.9820,0.003185
88.9865,0.004549
88.9885,0.002018
88.9916,0.003030
88.9951,0.003574
88.9977,0.002568
89.0023,0.004564
89.0057,0.003430
89.0088,0.003148
89.0124,0.003577
89.0165,0.004045
89.0202,0.003693
89.0220,0.001850
89.0252,0.003151
89.0292,0.003995
89.0319,0.002711
89.0362,0.004373
89.0393,0.003076
89.0419,0.002594
89.0447,0.002782
89.0476,0.002887
89.0522,0.004615
89.0548,0.002600
89.0583,0.003466
